id,id_docente,Column1,nu_ano,nu_ano_censo,nu_ano_conclusao_1,nu_ano_conclusao_3,nu_idade,in_profissionalizante,in_regular,in_superdotacao,in_surdez,in_surdocegueira,nome_escola_id,in_pos_nenhum,in_mestrado,nu_mes,tp_ensino_medio,tp_escolaridade,tp_etapa_ensino,tp_local_resid_diferenciada,tp_situacao_curso_1,tp_situacao_curso_2,tp_situacao_curso_3,tp_tipo_contratacao,tp_tipo_docente,tp_tipo_ies_1,tp_tipo_ies_2,tp_tipo_ies_3,in_especializacao,in_especial_exclusiva,in_eja,in_doutorado,in_disc_sociologia,in_disc_quimica,in_disc_profissionalizante,in_disc_port_segunda_lingua,in_disc_pedagogicas,in_disc_outras,in_disc_matematica,in_disc_lingua_portuguesa,in_disc_lingua_outra,in_disc_lingua_indigena,in_disc_lingua_frances,in_disc_lingua_espanhol,in_disc_libras,in_disc_informatica_computacao,in_disc_historia,in_disc_geografia,in_disc_filosofia,in_disc_estudos_sociais,in_disc_estagio_supervisionado,in_disc_est_sociais_sociologia,in_disc_lingua_ingles,in_disc_fisica,in_disc_ensino_religioso,in_disc_educacao_fisica,in_def_auditiva,in_def_fisica,in_def_intelectual,in_def_multipla,in_disc_artes,in_disc_biologia,in_disc_ciencias,in_cegueira,in_baixa_visao,in_autismo,co_area_compl_pedagogica_1,co_area_compl_pedagogica_2,co_area_compl_pedagogica_3,co_area_curso_1,co_area_curso_2,co_area_curso_3,co_curso_1,co_curso_2,co_curso_3,co_curso_educ_profissional,co_ies_1,co_ies_2,co_ies_3,co_municipio_end,co_municipio_nasc,co_pais_origem,co_uf_end,co_uf_nasc
26898,358C212F9DAF042360ADA404765C3E28,26898,1958,2019,1997,NA,61,0,1,NA,NA,NA,474,0,1,11,NA,4,41,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
26899,358C212F9DAF042360ADA404765C3E28,26899,1958,2019,1997,NA,61,0,1,NA,NA,NA,474,0,1,11,NA,4,21,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
26900,358C212F9DAF042360ADA404765C3E28,26900,1958,2019,1997,NA,61,0,1,NA,NA,NA,474,0,1,11,NA,4,21,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
28202,37DE3FF7AF4EC7CB79432A9178E7D700,28202,1951,2019,1978,NA,68,0,1,NA,NA,NA,474,0,0,12,NA,4,27,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,1,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,578,NA,NA,2927408,2913903,76,29,29
28203,37DE3FF7AF4EC7CB79432A9178E7D700,28203,1951,2019,1978,NA,68,0,1,NA,NA,NA,474,0,0,12,NA,4,20,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,578,NA,NA,2927408,2913903,76,29,29
28204,37DE3FF7AF4EC7CB79432A9178E7D700,28204,1951,2019,1978,NA,68,0,1,NA,NA,NA,474,0,0,12,NA,4,20,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,578,NA,NA,2927408,2913903,76,29,29
28205,37DE3FF7AF4EC7CB79432A9178E7D700,28205,1951,2019,1978,NA,68,0,1,NA,NA,NA,474,0,0,12,NA,4,19,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,578,NA,NA,2927408,2913903,76,29,29
28206,37DE3FF7AF4EC7CB79432A9178E7D700,28206,1951,2019,1978,NA,68,0,1,NA,NA,NA,474,0,0,12,NA,4,19,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,578,NA,NA,2927408,2913903,76,29,29
31391,3D7CF1767F0CFC6E2BA7BCD777A41243,31391,1962,2019,1985,NA,57,0,1,NA,NA,NA,474,0,0,8,NA,4,26,NA,1,NA,NA,1,1,NA,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,142P01,NA,NA,NA,9999999,NA,NA,2927408,2918407,76,29,29
31392,3D7CF1767F0CFC6E2BA7BCD777A41243,31392,1962,2019,1985,NA,57,0,1,NA,NA,NA,474,0,0,8,NA,4,25,NA,1,NA,NA,1,1,NA,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,142P01,NA,NA,NA,9999999,NA,NA,2927408,2918407,76,29,29
31393,3D7CF1767F0CFC6E2BA7BCD777A41243,31393,1962,2019,1985,NA,57,0,1,NA,NA,NA,474,0,0,8,NA,4,19,NA,1,NA,NA,1,1,NA,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,142P01,NA,NA,NA,9999999,NA,NA,2927408,2918407,76,29,29
31394,3D7CF1767F0CFC6E2BA7BCD777A41243,31394,1962,2019,1985,NA,57,0,1,NA,NA,NA,474,0,0,8,NA,4,19,NA,1,NA,NA,1,1,NA,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,142P01,NA,NA,NA,9999999,NA,NA,2927408,2918407,76,29,29
44620,5795FE0EA76E2AEBCF49B336D52B7B0F,44620,1960,2019,1984,NA,59,0,1,NA,NA,NA,474,0,0,5,NA,4,21,NA,1,1,NA,1,1,1,1,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,1,NA,999990,145F02,NA,NA,578,578,NA,2927408,2921203,76,29,29
44621,5795FE0EA76E2AEBCF49B336D52B7B0F,44621,1960,2019,1984,NA,59,0,1,NA,NA,NA,474,0,0,5,NA,4,21,NA,1,1,NA,1,1,1,1,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,1,NA,999990,145F02,NA,NA,578,578,NA,2927408,2921203,76,29,29
44622,5795FE0EA76E2AEBCF49B336D52B7B0F,44622,1960,2019,1984,NA,59,0,1,NA,NA,NA,474,0,0,5,NA,4,19,NA,1,1,NA,1,1,1,1,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,1,NA,999990,145F02,NA,NA,578,578,NA,2927408,2921203,76,29,29
45667,59EE43A4C30492F046F83F2CE78E6C8C,45667,1959,2019,2002,NA,60,0,1,NA,NA,NA,474,0,0,1,NA,4,27,NA,1,1,NA,1,1,1,2,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,9,9,NA,999990,999991,NA,NA,578,519,NA,2927408,3550308,76,29,35
45668,59EE43A4C30492F046F83F2CE78E6C8C,45668,1959,2019,2002,NA,60,0,1,NA,NA,NA,474,0,0,1,NA,4,26,NA,1,1,NA,1,1,1,2,NA,1,0,0,0,1,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,9,9,NA,999990,999991,NA,NA,578,519,NA,2927408,3550308,76,29,35
45669,59EE43A4C30492F046F83F2CE78E6C8C,45669,1959,2019,2002,NA,60,0,1,NA,NA,NA,474,0,0,1,NA,4,25,NA,1,1,NA,1,1,1,2,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,9,9,NA,999990,999991,NA,NA,578,519,NA,2927408,3550308,76,29,35
55622,6C769C27B89102675E6E7D75DA5254D2,55622,1959,2019,1990,NA,60,0,1,NA,NA,NA,474,0,0,4,NA,4,27,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,999991,NA,NA,NA,40,NA,NA,2927408,2506905,76,29,25
55623,6C769C27B89102675E6E7D75DA5254D2,55623,1959,2019,1990,NA,60,0,1,NA,NA,NA,474,0,0,4,NA,4,26,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,999991,NA,NA,NA,40,NA,NA,2927408,2506905,76,29,25
55624,6C769C27B89102675E6E7D75DA5254D2,55624,1959,2019,1990,NA,60,0,1,NA,NA,NA,474,0,0,4,NA,4,25,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,999991,NA,NA,NA,40,NA,NA,2927408,2506905,76,29,25
55625,6C769C27B89102675E6E7D75DA5254D2,55625,1959,2019,1990,NA,60,0,1,NA,NA,NA,474,0,0,4,NA,4,41,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,999991,NA,NA,NA,40,NA,NA,2927408,2506905,76,29,25
55626,6C769C27B89102675E6E7D75DA5254D2,55626,1959,2019,1990,NA,60,0,1,NA,NA,NA,474,0,0,4,NA,4,21,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,999991,NA,NA,NA,40,NA,NA,2927408,2506905,76,29,25
55627,6C769C27B89102675E6E7D75DA5254D2,55627,1959,2019,1990,NA,60,0,1,NA,NA,NA,474,0,0,4,NA,4,21,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,999991,NA,NA,NA,40,NA,NA,2927408,2506905,76,29,25
60763,7630AD93DF3A8B4350FDF629391D87EB,60763,1986,2019,2011,NA,33,0,1,NA,NA,NA,474,0,0,10,NA,4,27,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,1,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F21,NA,NA,NA,40,NA,NA,2927408,2927408,76,29,29
60764,7630AD93DF3A8B4350FDF629391D87EB,60764,1986,2019,2011,NA,33,0,1,NA,NA,NA,474,0,0,10,NA,4,26,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,1,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F21,NA,NA,NA,40,NA,NA,2927408,2927408,76,29,29
60765,7630AD93DF3A8B4350FDF629391D87EB,60765,1986,2019,2011,NA,33,0,1,NA,NA,NA,474,0,0,10,NA,4,25,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,1,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F21,NA,NA,NA,40,NA,NA,2927408,2927408,76,29,29
60766,7630AD93DF3A8B4350FDF629391D87EB,60766,1986,2019,2011,NA,33,0,1,NA,NA,NA,474,0,0,10,NA,4,41,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,145F21,NA,NA,NA,40,NA,NA,2927408,2927408,76,29,29
66547,8186F111156F584605FF81BDE1FF814F,66547,1959,2019,1991,NA,60,0,1,NA,NA,NA,474,0,1,3,NA,4,27,NA,1,NA,NA,1,1,1,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,578,NA,NA,2927408,2925204,76,29,29
66548,8186F111156F584605FF81BDE1FF814F,66548,1959,2019,1991,NA,60,0,1,NA,NA,NA,474,0,1,3,NA,4,20,NA,1,NA,NA,1,1,1,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,578,NA,NA,2927408,2925204,76,29,29
66549,8186F111156F584605FF81BDE1FF814F,66549,1959,2019,1991,NA,60,0,1,NA,NA,NA,474,0,1,3,NA,4,26,NA,1,NA,NA,1,1,1,NA,NA,0,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,578,NA,NA,2927408,2925204,76,29,29
66550,8186F111156F584605FF81BDE1FF814F,66550,1959,2019,1991,NA,60,0,1,NA,NA,NA,474,0,1,3,NA,4,20,NA,1,NA,NA,1,1,1,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,578,NA,NA,2927408,2925204,76,29,29
66551,8186F111156F584605FF81BDE1FF814F,66551,1959,2019,1991,NA,60,0,1,NA,NA,NA,474,0,1,3,NA,4,25,NA,1,NA,NA,1,1,1,NA,NA,0,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,578,NA,NA,2927408,2925204,76,29,29
66552,8186F111156F584605FF81BDE1FF814F,66552,1959,2019,1991,NA,60,0,1,NA,NA,NA,474,0,1,3,NA,4,21,NA,1,NA,NA,1,1,1,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,578,NA,NA,2927408,2925204,76,29,29
66553,8186F111156F584605FF81BDE1FF814F,66553,1959,2019,1991,NA,60,0,1,NA,NA,NA,474,0,1,3,NA,4,21,NA,1,NA,NA,1,1,1,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,578,NA,NA,2927408,2925204,76,29,29
76088,9450BDB57CF2E3253C80584954D34B67,76088,1969,2019,1993,NA,50,0,1,NA,NA,NA,474,0,0,3,NA,4,27,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,519,NA,NA,2927408,2918001,76,29,29
76089,9450BDB57CF2E3253C80584954D34B67,76089,1969,2019,1993,NA,50,0,1,NA,NA,NA,474,0,0,3,NA,4,27,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,1,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,1,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,519,NA,NA,2927408,2918001,76,29,29
76090,9450BDB57CF2E3253C80584954D34B67,76090,1969,2019,1993,NA,50,0,1,NA,NA,NA,474,0,0,3,NA,4,26,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,519,NA,NA,2927408,2918001,76,29,29
76091,9450BDB57CF2E3253C80584954D34B67,76091,1969,2019,1993,NA,50,0,1,NA,NA,NA,474,0,0,3,NA,4,41,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,519,NA,NA,2927408,2918001,76,29,29
76092,9450BDB57CF2E3253C80584954D34B67,76092,1969,2019,1993,NA,50,0,1,NA,NA,NA,474,0,0,3,NA,4,25,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,1,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,1,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,519,NA,NA,2927408,2918001,76,29,29
76093,9450BDB57CF2E3253C80584954D34B67,76093,1969,2019,1993,NA,50,0,1,NA,NA,NA,474,0,0,3,NA,4,19,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,519,NA,NA,2927408,2918001,76,29,29
76094,9450BDB57CF2E3253C80584954D34B67,76094,1969,2019,1993,NA,50,0,1,NA,NA,NA,474,0,0,3,NA,4,19,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,145F10,NA,NA,NA,519,NA,NA,2927408,2918001,76,29,29
83814,A3B22C3F3E943AD35F52892BDA9FEE1A,83814,1967,2019,1998,NA,52,0,1,NA,NA,NA,474,0,0,11,NA,4,27,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F18,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
83815,A3B22C3F3E943AD35F52892BDA9FEE1A,83815,1967,2019,1998,NA,52,0,1,NA,NA,NA,474,0,0,11,NA,4,26,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F18,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
83816,A3B22C3F3E943AD35F52892BDA9FEE1A,83816,1967,2019,1998,NA,52,0,1,NA,NA,NA,474,0,0,11,NA,4,27,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F18,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
83817,A3B22C3F3E943AD35F52892BDA9FEE1A,83817,1967,2019,1998,NA,52,0,1,NA,NA,NA,474,0,0,11,NA,4,20,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,145F18,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
83818,A3B22C3F3E943AD35F52892BDA9FEE1A,83818,1967,2019,1998,NA,52,0,1,NA,NA,NA,474,0,0,11,NA,4,26,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F18,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
83819,A3B22C3F3E943AD35F52892BDA9FEE1A,83819,1967,2019,1998,NA,52,0,1,NA,NA,NA,474,0,0,11,NA,4,25,NA,1,NA,NA,1,1,1,NA,NA,1,0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F18,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
84925,A5E85B6708BD9D83663B664B51295C02,84925,1971,2019,1997,NA,48,0,1,NA,NA,NA,474,0,0,10,NA,4,27,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
84926,A5E85B6708BD9D83663B664B51295C02,84926,1971,2019,1997,NA,48,0,1,NA,NA,NA,474,0,0,10,NA,4,26,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
84927,A5E85B6708BD9D83663B664B51295C02,84927,1971,2019,1997,NA,48,0,1,NA,NA,NA,474,0,0,10,NA,4,27,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
84928,A5E85B6708BD9D83663B664B51295C02,84928,1971,2019,1997,NA,48,0,1,NA,NA,NA,474,0,0,10,NA,4,26,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
84929,A5E85B6708BD9D83663B664B51295C02,84929,1971,2019,1997,NA,48,0,1,NA,NA,NA,474,0,0,10,NA,4,25,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,145F01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
90383,B071744093C88958D9970290BF07411C,90383,1963,2019,1985,NA,56,0,1,NA,NA,NA,474,0,0,7,NA,4,20,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,146F15,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
90384,B071744093C88958D9970290BF07411C,90384,1963,2019,1985,NA,56,0,1,NA,NA,NA,474,0,0,7,NA,4,26,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,146F15,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
90385,B071744093C88958D9970290BF07411C,90385,1963,2019,1985,NA,56,0,1,NA,NA,NA,474,0,0,7,NA,4,20,NA,1,NA,NA,1,1,2,NA,NA,1,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,146F15,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
